item,wpl_uom,wpl
1456,LBS_PER_FT,1.39
1457,LBS_PER_FT,1.39
1459,LBS_PER_FT,1.39
1460,LBS_PER_FT,1.39
1461,LBS_PER_FT,1.66
1462,LBS_PER_FT,1.66
1463,LBS_PER_FT,1.66
1464,LBS_PER_FT,1.66
1465,LBS_PER_FT,1.66
1466,LBS_PER_FT,1.66
1467,LBS_PER_FT,1.94
1468,LBS_PER_FT,1.94
1469,LBS_PER_FT,1.94
1470,LBS_PER_FT,2.25
1471,LBS_PER_FT,2.25
1472,LBS_PER_FT,2.25
1473,LBS_PER_FT,2.25
1474,LBS_PER_FT,2.25
1475,LBS_PER_FT,2.59
1477,LBS_PER_FT,2.59
1479,LBS_PER_FT,2.94
1480,LBS_PER_FT,2.94
1481,LBS_PER_FT,2.94
1482,LBS_PER_FT,2.94
1483,LBS_PER_FT,2.94
1484,LBS_PER_FT,2.94
1487,LBS_PER_FT,3.32
1488,LBS_PER_FT,3.32
1490,LBS_PER_FT,3.73
1491,LBS_PER_FT,3.73
1492,LBS_PER_FT,3.73
1493,LBS_PER_FT,3.73
1494,LBS_PER_FT,3.73
1495,LBS_PER_FT,3.73
1496,LBS_PER_FT,4.15
1497,LBS_PER_FT,4.6
1498,LBS_PER_FT,4.6
1499,LBS_PER_FT,4.6
1500,LBS_PER_FT,4.6
1501,LBS_PER_FT,4.6
1502,LBS_PER_FT,5.07
1503,LBS_PER_FT,5.57
1504,LBS_PER_FT,5.57
1506,LBS_PER_FT,5.57
1507,LBS_PER_FT,5.57
1509,LBS_PER_FT,6.63
1510,LBS_PER_FT,6.63
1511,LBS_PER_FT,6.63
1512,LBS_PER_FT,6.63
1513,LBS_PER_FT,6.63
1514,LBS_PER_FT,6.63
1516,LBS_PER_FT,7.19
1517,LBS_PER_FT,7.78
1518,LBS_PER_FT,7.78
1520,LBS_PER_FT,7.78
1521,LBS_PER_FT,7.78
1523,LBS_PER_FT,8.39
1525,LBS_PER_FT,9.02
1526,LBS_PER_FT,9.02
1527,LBS_PER_FT,9.02
1529,LBS_PER_FT,10.35
1534,LBS_PER_FT,11.77
1535,LBS_PER_FT,11.77
1536,LBS_PER_FT,11.77
1537,LBS_PER_FT,11.77
1538,LBS_PER_FT,13.29
1540,LBS_PER_FT,14.91
1541,LBS_PER_FT,14.91
1542,LBS_PER_FT,14.91
1544,LBS_PER_SFT,10.692
1547,LBS_PER_FT,18.4
1548,LBS_PER_FT,18.4
1549,LBS_PER_SFT,10.98
1551,LBS_PER_FT,26.5
1555,LBS_PER_FT,0.106
1557,LBS_PER_FT,0.159
1558,LBS_PER_FT,0.213
1560,LBS_PER_FT,0.266
1561,LBS_PER_FT,0.319
1562,LBS_PER_FT,0.372
1563,LBS_PER_FT,0.425
1564,LBS_PER_FT,0.478
1565,LBS_PER_FT,0.531
1566,LBS_PER_FT,0.638
1568,LBS_PER_FT,0.85
1570,LBS_PER_FT,1.063
1571,LBS_PER_FT,1.275
1573,LBS_PER_FT,1.7
1575,LBS_PER_FT,2.55
1576,LBS_PER_FT,0.239
1577,LBS_PER_FT,0.319
1578,LBS_PER_FT,0.398
1579,LBS_PER_FT,0.478
1580,LBS_PER_FT,0.558
1581,LBS_PER_FT,0.638
1583,LBS_PER_FT,0.797
1585,LBS_PER_FT,0.956
1586,LBS_PER_FT,1.116
1587,LBS_PER_FT,1.275
1588,LBS_PER_FT,1.594
1590,LBS_PER_FT,1.913
1591,LBS_PER_FT,2.55
1593,LBS_PER_FT,3.188
1594,LBS_PER_FT,3.825
1595,LBS_PER_FT,0.189
1596,LBS_PER_FT,0.319
1597,LBS_PER_FT,0.425
1598,LBS_PER_FT,0.531
1599,LBS_PER_FT,0.638
1600,LBS_PER_FT,0.744
1601,LBS_PER_FT,0.85
1602,LBS_PER_FT,1.063
1603,LBS_PER_FT,1.169
1604,LBS_PER_FT,1.275
1605,LBS_PER_FT,1.381
1606,LBS_PER_FT,1.488
1607,LBS_PER_FT,1.7
1608,LBS_PER_FT,1.913
1609,LBS_PER_FT,2.125
1610,LBS_PER_FT,2.338
1611,LBS_PER_FT,2.55
1612,LBS_PER_FT,2.76
1613,LBS_PER_FT,2.975
1614,LBS_PER_FT,3.19
1615,LBS_PER_FT,3.4
1616,LBS_PER_FT,3.825
1617,LBS_PER_FT,4.25
1618,LBS_PER_FT,4.675
1619,LBS_PER_FT,5.1
1620,LBS_PER_FT,6.8
1622,LBS_PER_FT,8.5
1623,LBS_PER_FT,10.2
1624,LBS_PER_FT,0.531
1626,LBS_PER_FT,0.797
1627,LBS_PER_FT,0.93
1628,LBS_PER_FT,1.063
1630,LBS_PER_FT,1.328
1631,LBS_PER_FT,1.594
1632,LBS_PER_FT,1.859
1633,LBS_PER_FT,2.125
1635,LBS_PER_FT,2.656
1636,LBS_PER_FT,3.188
1637,LBS_PER_FT,3.719
1638,LBS_PER_FT,4.25
1640,LBS_PER_FT,6.375
1644,LBS_PER_FT,0.426
1646,LBS_PER_FT,0.638
1647,LBS_PER_FT,0.797
1648,LBS_PER_FT,0.956
1649,LBS_PER_FT,1.116
1650,LBS_PER_FT,1.275
1651,LBS_PER_FT,1.434
1652,LBS_PER_FT,1.594
1653,LBS_PER_FT,1.753
1654,LBS_PER_FT,1.913
1656,LBS_PER_FT,2.55
1657,LBS_PER_FT,2.869
1658,LBS_PER_FT,3.188
1659,LBS_PER_FT,3.506
1660,LBS_PER_FT,3.825
1662,LBS_PER_FT,4.463
1663,LBS_PER_FT,4.781
1664,LBS_PER_FT,5.1
1665,LBS_PER_FT,5.738
1666,LBS_PER_FT,6.375
1667,LBS_PER_FT,7.013
1668,LBS_PER_FT,7.65
1669,LBS_PER_FT,8.925
1670,LBS_PER_FT,10.2
1671,LBS_PER_FT,12.75
1672,LBS_PER_FT,15.3
1674,LBS_PER_FT,2.231
1678,LBS_PER_FT,1.063
1679,LBS_PER_FT,1.275
1680,LBS_PER_FT,1.488
1681,LBS_PER_FT,1.7
1682,LBS_PER_FT,1.913
1683,LBS_PER_FT,2.125
1684,LBS_PER_FT,2.338
1685,LBS_PER_FT,2.55
1686,LBS_PER_FT,2.763
1687,LBS_PER_FT,2.975
1688,LBS_PER_FT,3.4
1689,LBS_PER_FT,3.825
1690,LBS_PER_FT,4.25
1691,LBS_PER_FT,4.675
1692,LBS_PER_FT,5.1
1693,LBS_PER_FT,5.525
1694,LBS_PER_FT,5.95
1696,LBS_PER_FT,6.8
1697,LBS_PER_FT,7.65
1698,LBS_PER_FT,8.5
1699,LBS_PER_FT,9.35
1700,LBS_PER_FT,10.2
1701,LBS_PER_FT,11.9
1702,LBS_PER_FT,13.6
1703,LBS_PER_FT,15.3
1704,LBS_PER_FT,17
1705,LBS_PER_FT,20.4
1707,LBS_PER_FT,1.594
1709,LBS_PER_FT,1.859
1710,LBS_PER_FT,2.125
1711,LBS_PER_FT,2.391
1712,LBS_PER_FT,2.656
1713,LBS_PER_FT,3.188
1714,LBS_PER_FT,3.719
1715,LBS_PER_FT,4.25
1716,LBS_PER_FT,4.781
1717,LBS_PER_FT,5.313
1718,LBS_PER_FT,5.844
1719,LBS_PER_FT,6.375
1720,LBS_PER_FT,6.906
1721,LBS_PER_FT,7.438
1722,LBS_PER_FT,8.5
1723,LBS_PER_FT,9.563
1724,LBS_PER_FT,10.625
1725,LBS_PER_FT,11.688
1726,LBS_PER_FT,12.75
1727,LBS_PER_FT,14.88
1728,LBS_PER_FT,17
1729,LBS_PER_FT,21.25
1730,LBS_PER_FT,25.5
1733,LBS_PER_FT,2.231
1734,LBS_PER_FT,2.55
1735,LBS_PER_FT,3.188
1736,LBS_PER_FT,3.506
1737,LBS_PER_FT,3.825
1738,LBS_PER_FT,4.144
1739,LBS_PER_FT,4.463
1740,LBS_PER_SFT,0.855
1741,LBS_PER_FT,5.1
1742,LBS_PER_FT,5.738
1743,LBS_PER_FT,6.375
1744,LBS_PER_FT,7.013
1745,LBS_PER_FT,7.65
1747,LBS_PER_FT,8.925
1748,LBS_PER_FT,10.2
1749,LBS_PER_FT,11.475
1750,LBS_PER_FT,12.75
1751,LBS_PER_FT,14.025
1752,LBS_PER_FT,15.3
1753,LBS_PER_FT,17.85
1754,LBS_PER_FT,20.4
1755,LBS_PER_FT,25.5
1756,LBS_PER_FT,30.6
1757,LBS_PER_FT,2.975
1758,LBS_PER_SFT,0.855
1759,LBS_PER_FT,3.719
1761,LBS_PER_FT,4.463
1762,LBS_PER_FT,5.208
1763,LBS_PER_FT,5.95
1765,LBS_PER_FT,7.438
1766,LBS_PER_FT,10.413
1767,LBS_PER_FT,11.9
1768,LBS_PER_FT,13.388
1769,LBS_PER_FT,17.85
1771,LBS_PER_FT,3.825
1772,LBS_PER_FT,4.25
1773,LBS_PER_FT,4.675
1774,LBS_PER_FT,5.1
1775,LBS_PER_FT,5.95
1776,LBS_PER_FT,6.8
1777,LBS_PER_FT,7.65
1778,LBS_PER_FT,8.5
1779,LBS_PER_FT,9.35
1780,LBS_PER_FT,10.2
1781,LBS_PER_FT,11.9
1782,LBS_PER_FT,13.6
1783,LBS_PER_FT,15.3
1784,LBS_PER_FT,17
1785,LBS_PER_FT,18.7
1786,LBS_PER_FT,20.4
1787,LBS_PER_FT,23.8
1788,LBS_PER_FT,27.2
1789,LBS_PER_FT,30.6
1791,LBS_PER_FT,34
1792,LBS_PER_FT,40.8
1793,LBS_PER_FT,4.781
1794,LBS_PER_FT,2.32
1795,LBS_PER_FT,5.738
1796,LBS_PER_FT,7.65
1799,LBS_PER_FT,11.475
1800,LBS_PER_FT,15.3
1802,LBS_PER_FT,6.375
1804,LBS_PER_FT,7.438
1805,LBS_PER_FT,8.5
1806,LBS_PER_FT,9.563
1807,LBS_PER_FT,10.625
1808,LBS_PER_SFT,0.994
1809,LBS_PER_FT,12.75
1810,LBS_PER_FT,13.81
1811,LBS_PER_FT,14.875
1812,LBS_PER_FT,17
1813,LBS_PER_FT,19.125
1814,LBS_PER_FT,21.25
1816,LBS_PER_FT,25.5
1817,LBS_PER_FT,34
1818,LBS_PER_FT,42.5
1819,LBS_PER_FT,51
1822,LBS_PER_FT,8.925
1823,LBS_PER_FT,10.2
1824,LBS_PER_FT,11.475
1825,LBS_PER_FT,12.75
1826,LBS_PER_FT,14.025
1827,LBS_PER_FT,15.3
1828,LBS_PER_FT,17.85
1829,LBS_PER_FT,20.4
1830,LBS_PER_FT,22.95
1831,LBS_PER_FT,25.5
1832,LBS_PER_FT,28.05
1833,LBS_PER_FT,30.6
1834,LBS_PER_FT,40.8
1835,LBS_PER_FT,51
1836,LBS_PER_FT,61.2
1837,LBS_PER_FT,11.9
1838,LBS_PER_FT,13.388
1839,LBS_PER_FT,14.875
1840,LBS_PER_FT,16.363
1841,LBS_PER_FT,17.85
1842,LBS_PER_FT,20.825
1844,LBS_PER_FT,23.8
1845,LBS_PER_FT,26.775
1847,LBS_PER_FT,35.7
1848,LBS_PER_FT,15.3
1849,LBS_PER_FT,17
1850,LBS_PER_FT,18.7
1851,LBS_PER_FT,20.4
1852,LBS_PER_FT,23.8
1853,LBS_PER_FT,27.2
1854,LBS_PER_FT,30.6
1855,LBS_PER_FT,34
1856,LBS_PER_FT,40.8
1857,LBS_PER_FT,54.4
1858,LBS_PER_FT,68
1859,LBS_PER_FT,81.6
1860,LBS_PER_FT,19.125
1861,LBS_PER_FT,22.95
1862,LBS_PER_FT,26.775
1863,LBS_PER_FT,30.6
1864,LBS_PER_SFT,56.153
1866,LBS_PER_FT,45.9
1867,LBS_PER_FT,25.5
1868,LBS_PER_FT,29.75
1869,LBS_PER_FT,34
1870,LBS_PER_FT,42.5
1871,LBS_PER_FT,51
1873,LBS_PER_FT,40.8
1874,LBS_PER_FT,51
1875,LBS_PER_FT,61.2
1881,LBS_PER_FT,2.07
1882,LBS_PER_FT,2.704
1883,LBS_PER_SFT,22.608
1884,LBS_PER_FT,4.223
1885,LBS_PER_SFT,1.156
1887,LBS_PER_FT,7.146
1888,LBS_PER_FT,9.497
1889,LBS_PER_FT,10.797
1894,LBS_PER_FT,15.339
1895,LBS_PER_SFT,1.757
1898,LBS_PER_SFT,72.0277
1899,LBS_PER_FT,20.677
1907,LBS_PER_FT,24.559
1908,LBS_PER_SFT,16.98958165
1910,LBS_PER_FT,5.129
1912,LBS_PER_FT,10.798
1914,LBS_PER_FT,8.28
1915,LBS_PER_FT,6.096
1916,LBS_PER_FT,4.246
1917,LBS_PER_FT,2.729
1918,LBS_PER_FT,75.133
1919,LBS_PER_FT,75.133
1921,LBS_PER_FT,82.382
1923,LBS_PER_FT,90.984
1927,LBS_PER_FT,115.865
1930,LBS_PER_FT,3.23
1933,LBS_PER_FT,144.608
1934,LBS_PER_FT,164.925
1935,LBS_PER_FT,0.815
1937,LBS_PER_FT,0.983
1940,LBS_PER_SFT,86.309
1942,LBS_PER_FT,5.194
1944,LBS_PER_FT,0.167
1945,LBS_PER_FT,164.925
1946,LBS_PER_FT,0.167
1947,LBS_PER_FT,0.167
1952,LBS_PER_FT,0.261
1953,LBS_PER_FT,0.261
1954,LBS_PER_FT,0.261
1957,LBS_PER_FT,0.261
1959,LBS_PER_FT,0.261
1960,LBS_PER_FT,0.376
1961,LBS_PER_FT,0.376
1963,LBS_PER_FT,0.376
1965,LBS_PER_FT,21.146
1966,LBS_PER_FT,0.376
1967,LBS_PER_FT,0.376
1969,LBS_PER_FT,0.376
1970,LBS_PER_FT,0.511
1971,LBS_PER_FT,0.511
1972,LBS_PER_FT,0.511
1973,LBS_PER_FT,0.511
1974,LBS_PER_FT,0.511
1976,LBS_PER_FT,0.511
1979,LBS_PER_FT,0.668
1980,LBS_PER_FT,0.668
1982,LBS_PER_FT,0.668
1984,LBS_PER_FT,0.668
1985,LBS_PER_FT,0.668
1987,LBS_PER_FT,0.668
1988,LBS_PER_FT,35.7
1989,LBS_PER_FT,0.845
1990,LBS_PER_FT,0.845
1993,LBS_PER_FT,9.398
1994,LBS_PER_FT,0.845
1995,LBS_PER_FT,0.845
1997,LBS_PER_FT,0.845
1998,LBS_PER_FT,1.04
1999,LBS_PER_FT,1.04
2000,LBS_PER_FT,1.04
2001,LBS_PER_FT,1.04
2003,LBS_PER_FT,1.15
2007,LBS_PER_FT,1.04
2009,LBS_PER_FT,1.04
2010,LBS_PER_FT,1.04
2012,LBS_PER_FT,1.04
2013,LBS_PER_FT,1.26
2014,LBS_PER_FT,1.26
2015,LBS_PER_FT,1.26
2016,LBS_PER_FT,1.26
2018,LBS_PER_FT,1.26
2019,LBS_PER_FT,1.5
2020,LBS_PER_FT,1.5
2021,LBS_PER_FT,1.5
2022,LBS_PER_FT,1.5
2023,LBS_PER_FT,1.5
2025,LBS_PER_FT,1.5
2028,LBS_PER_FT,1.5
2030,LBS_PER_FT,1.5
2031,LBS_PER_FT,1.5
2032,LBS_PER_FT,1.5
2033,LBS_PER_FT,6.694
2034,LBS_PER_FT,1.76
2035,LBS_PER_FT,1.76
2036,LBS_PER_FT,1.76
2037,LBS_PER_FT,1.76
2039,LBS_PER_FT,1.76
2041,LBS_PER_FT,1.76
2042,LBS_PER_FT,1.76
2044,LBS_PER_FT,2.04
2045,LBS_PER_FT,2.04
2046,LBS_PER_FT,2.04
2047,LBS_PER_FT,2.04
2048,LBS_PER_FT,2.04
2049,LBS_PER_FT,2.04
2052,LBS_PER_FT,2.04
2053,LBS_PER_FT,2.04
2054,LBS_PER_FT,2.04
2055,LBS_PER_FT,2.35
2056,LBS_PER_FT,2.35
2057,LBS_PER_FT,2.35
2059,LBS_PER_FT,2.35
2060,LBS_PER_FT,2.35
2061,LBS_PER_FT,2.35
2062,LBS_PER_FT,2.35
2063,LBS_PER_FT,2.67
2064,LBS_PER_FT,2.67
2065,LBS_PER_FT,2.67
2066,LBS_PER_FT,2.67
2067,LBS_PER_FT,2.67
2068,LBS_PER_FT,26.625
2070,LBS_PER_FT,2.67
2071,LBS_PER_FT,2.67
2072,LBS_PER_FT,2.67
2073,LBS_PER_FT,2.67
2074,LBS_PER_FT,3.01
2075,LBS_PER_FT,3.01
2076,LBS_PER_FT,3.01
2077,LBS_PER_FT,3.01
2078,LBS_PER_FT,3.01
2079,LBS_PER_FT,3.38
2080,LBS_PER_FT,3.38
2081,LBS_PER_FT,3.38
2082,LBS_PER_FT,3.38
2083,LBS_PER_FT,3.38
2084,LBS_PER_FT,10.57
2086,LBS_PER_FT,3.38
2087,LBS_PER_FT,3.38
2088,LBS_PER_FT,3.38
2089,LBS_PER_FT,3.38
2090,LBS_PER_FT,3.77
2091,LBS_PER_FT,3.77
2092,LBS_PER_FT,3.77
2093,LBS_PER_FT,3.77
2095,LBS_PER_FT,4.17
2096,LBS_PER_FT,4.17
2097,LBS_PER_FT,4.17
2098,LBS_PER_FT,4.17
2099,LBS_PER_FT,4.17
2100,LBS_PER_FT,14.88
2102,LBS_PER_FT,3.01
2103,LBS_PER_FT,3.01
2104,LBS_PER_FT,4.17
2105,LBS_PER_FT,4.17
2107,LBS_PER_FT,4.17
2108,LBS_PER_FT,4.6
2109,LBS_PER_FT,4.6
2110,LBS_PER_FT,4.6
2113,LBS_PER_FT,4.6
2114,LBS_PER_FT,5.05
2115,LBS_PER_FT,5.05
2116,LBS_PER_FT,5.05
2117,LBS_PER_FT,5.05
2119,LBS_PER_FT,5.05
2120,LBS_PER_FT,5.05
2122,LBS_PER_FT,5.05
2123,LBS_PER_FT,5.52
2124,LBS_PER_FT,5.52
2126,LBS_PER_FT,5.52
2128,LBS_PER_FT,5.52
2129,LBS_PER_FT,6.01
2130,LBS_PER_FT,6.01
2131,LBS_PER_FT,6.01
2132,LBS_PER_FT,6.01
2133,LBS_PER_FT,6.01
2134,LBS_PER_FT,6.01
2136,LBS_PER_FT,6.01
2137,LBS_PER_FT,6.01
2139,LBS_PER_FT,6.01
2140,LBS_PER_FT,6.52
2141,LBS_PER_FT,6.52
2142,LBS_PER_FT,6.52
2143,LBS_PER_FT,6.52
2144,LBS_PER_FT,6.52
2146,LBS_PER_FT,6.52
2147,LBS_PER_FT,7.05
2148,LBS_PER_FT,7.05
2149,LBS_PER_FT,7.05
2150,LBS_PER_FT,7.05
2151,LBS_PER_FT,7.05
2152,LBS_PER_FT,0.996
2153,LBS_PER_FT,7.05
2155,LBS_PER_FT,7.05
2156,LBS_PER_FT,7.6
2157,LBS_PER_FT,8.18
2158,LBS_PER_FT,8.18
2159,LBS_PER_FT,8.18
2160,LBS_PER_FT,8.18
2161,LBS_PER_FT,8.185
2162,LBS_PER_FT,8.18
2163,LBS_PER_FT,10.41
2164,LBS_PER_FT,8.18
2165,LBS_PER_FT,8.18
2166,LBS_PER_FT,8.18
2168,LBS_PER_FT,8.18
2169,LBS_PER_FT,8.77
2170,LBS_PER_FT,9.39
2171,LBS_PER_FT,9.39
2172,LBS_PER_FT,9.39
2173,LBS_PER_FT,9.39
2176,LBS_PER_FT,10.02
2177,LBS_PER_FT,10.02
2178,LBS_PER_FT,10.68
2179,LBS_PER_FT,10.68
2180,LBS_PER_FT,10.68
2181,LBS_PER_FT,10.68
2182,LBS_PER_FT,10.68
2183,LBS_PER_FT,10.68
2184,LBS_PER_FT,10.68
2186,LBS_PER_FT,10.68
2188,LBS_PER_FT,12.06
2189,LBS_PER_FT,12.06
2190,LBS_PER_FT,12.06
2192,LBS_PER_FT,12.06
2193,LBS_PER_FT,12.06
2194,LBS_PER_FT,12.06
2196,LBS_PER_FT,12.06
2198,LBS_PER_FT,13.52
2199,LBS_PER_FT,13.52
2200,LBS_PER_FT,13.52
2203,LBS_PER_FT,13.52
2204,LBS_PER_FT,13.52
2205,LBS_PER_FT,13.52
2206,LBS_PER_FT,13.52
2207,LBS_PER_FT,15.06
2208,LBS_PER_FT,15.06
2209,LBS_PER_FT,15.06
2210,LBS_PER_FT,15.06
2212,LBS_PER_FT,15.87
2213,LBS_PER_FT,16.69
2214,LBS_PER_FT,16.69
2215,LBS_PER_FT,16.69
2216,LBS_PER_FT,16.69
2217,LBS_PER_FT,16.69
2218,LBS_PER_FT,16.69
2219,LBS_PER_FT,16.69
2220,LBS_PER_FT,16.69
2222,LBS_PER_FT,16.69
2223,LBS_PER_FT,18.4
2224,LBS_PER_FT,18.4
2225,LBS_PER_FT,18.4
2226,LBS_PER_FT,18.4
2227,LBS_PER_FT,18.4
2228,LBS_PER_FT,18.4
2230,LBS_PER_FT,18.4
2231,LBS_PER_FT,20.19
2232,LBS_PER_FT,20.19
2233,LBS_PER_FT,20.19
2234,LBS_PER_FT,20.19
2235,LBS_PER_FT,20.19
2237,LBS_PER_FT,20.19
2238,LBS_PER_FT,22.07
2240,LBS_PER_FT,20.4
2241,LBS_PER_FT,23.04
2242,LBS_PER_FT,24.03
2243,LBS_PER_FT,24.03
2244,LBS_PER_FT,24.03
2245,LBS_PER_FT,24.03
2246,LBS_PER_FT,24.03
2249,LBS_PER_FT,26.08
2250,LBS_PER_FT,28.21
2251,LBS_PER_FT,28.21
2252,LBS_PER_FT,28.21
2253,LBS_PER_FT,28.21
2255,LBS_PER_FT,0.147
2256,LBS_PER_FT,14.39
2257,LBS_PER_FT,32.71
2258,LBS_PER_FT,32.71
2259,LBS_PER_FT,32.71
2260,LBS_PER_FT,32.71
2261,LBS_PER_FT,32.71
2262,LBS_PER_FT,35.09
2263,LBS_PER_FT,37.55
2264,LBS_PER_FT,18.8
2265,LBS_PER_FT,40.1
2266,LBS_PER_FT,42.73
2267,LBS_PER_FT,42.73
2268,LBS_PER_FT,42.73
2269,LBS_PER_FT,45.44
2270,LBS_PER_FT,48.23
2271,LBS_PER_FT,54.08
2272,LBS_PER_FT,54.08
2273,LBS_PER_FT,54.08
2274,LBS_PER_FT,82.382
2275,LBS_PER_FT,60.25
2279,LBS_PER_FT,144.608
2280,LBS_PER_FT,66.76
2281,LBS_PER_FT,66.76
2282,LBS_PER_FT,66.76
2283,LBS_PER_FT,8.93
2285,LBS_PER_FT,0.736
2286,LBS_PER_FT,22.95
2287,LBS_PER_FT,1.15
2289,LBS_PER_FT,1.66
2290,LBS_PER_FT,2.25
2291,LBS_PER_FT,2.25
2292,LBS_PER_FT,2.59
2293,LBS_PER_FT,2.94
2294,LBS_PER_FT,3.32
2295,LBS_PER_FT,3.73
2296,LBS_PER_FT,4.6
2297,LBS_PER_FT,6.63
2298,LBS_PER_FT,7.78
2300,LBS_PER_FT,11.77
2301,LBS_PER_FT,14.91
2303,LBS_PER_FT,29.5
2304,LBS_PER_SFT,5.508
2315,LBS_PER_FT,2.83
2316,LBS_PER_FT,0.845
2317,LBS_PER_FT,1.05
2318,LBS_PER_FT,2.08
2319,LBS_PER_FT,28.21
2321,LBS_PER_FT,1.74
2322,LBS_PER_FT,1.5
2323,LBS_PER_FT,1.44
2324,LBS_PER_FT,33.324
2326,LBS_PER_FT,1.17
2328,LBS_PER_FT,2.67
2329,LBS_PER_FT,37.55
2330,LBS_PER_FT,3.02
2333,LBS_PER_FT,0.922
2334,LBS_PER_FT,42.73
2335,LBS_PER_FT,3.77
2336,LBS_PER_FT,0.706
2337,LBS_PER_FT,4.17
2338,LBS_PER_FT,0.519
2339,LBS_PER_FT,48.23
2342,LBS_PER_FT,4.6
2343,LBS_PER_FT,5.05
2344,LBS_PER_FT,54.08
2347,LBS_PER_FT,7.05
2348,LBS_PER_FT,8.18
2349,LBS_PER_FT,60.25
2352,LBS_PER_FT,10.68
2353,LBS_PER_FT,12.06
2354,LBS_PER_FT,66.76
2355,LBS_PER_FT,13.52
2356,LBS_PER_FT,15.07
2357,LBS_PER_FT,15.87
2362,LBS_PER_FT,80.78
2366,LBS_PER_FT,22.1
2367,LBS_PER_FT,88.29
2372,LBS_PER_FT,98.944
2376,LBS_PER_FT,37.56
2377,LBS_PER_FT,104.3
2382,LBS_PER_FT,115.865
2385,LBS_PER_SFT,2.24
2387,LBS_PER_FT,125.626
2388,LBS_PER_FT,66.8
2392,LBS_PER_FT,130.9
2393,LBS_PER_SFT,2.24
2397,LBS_PER_FT,147.418
2399,LBS_PER_SFT,0.900005
2403,LBS_PER_FT,150.2
2407,LBS_PER_FT,160.4
2412,LBS_PER_FT,170.88
2421,LBS_PER_FT,198.911
2425,LBS_PER_SFT,20.4192
2426,LBS_PER_FT,206.66
2427,LBS_PER_SFT,40.8384
2428,LBS_PER_SFT,81.6769
2429,LBS_PER_SFT,163.354
2431,LBS_PER_FT,218.58
2438,LBS_PER_SFT,36.2396
2441,LBS_PER_FT,247
2446,LBS_PER_FT,2.829
2451,LBS_PER_FT,267
2452,LBS_PER_SFT,5.25
2455,LBS_PER_FT,8.657
2457,LBS_PER_FT,11.316
2470,LBS_PER_FT,294.37
2471,LBS_PER_FT,1.236
2473,LBS_PER_FT,390.298
2474,LBS_PER_FT,360.865
2475,LBS_PER_FT,0.804
2478,LBS_PER_FT,353.11
2479,LBS_PER_FT,1.498
2484,LBS_PER_FT,1.93
2490,LBS_PER_FT,16.58
2491,LBS_PER_SFT,91.8864
2493,LBS_PER_FT,1.809
2495,LBS_PER_FT,2.352
2496,LBS_PER_SFT,102.096
2499,LBS_PER_SFT,122.515
2510,LBS_PER_FT,51.882
2513,LBS_PER_FT,3.206
2516,LBS_PER_FT,58.211
2517,LBS_PER_FT,4.724
2523,LBS_PER_FT,119.761
2527,LBS_PER_FT,5.327
2534,LBS_PER_FT,138.621
2535,LBS_PER_FT,181.056
2546,LBS_PER_FT,71.829
2548,LBS_PER_FT,40.37
2551,LBS_PER_FT,45.98
2552,LBS_PER_SFT,6.9149
2553,LBS_PER_FT,4.9
2557,LBS_PER_SFT,6.9713
2559,LBS_PER_FT,7.2
2562,LBS_PER_FT,9.4
2566,LBS_PER_SFT,2.822
2568,LBS_PER_SFT,2.822
2570,KGS_PER_PC,16.8328
2573,LBS_PER_SFT,1.076
2575,LBS_PER_FT,16.69
2588,LBS_PER_FT,63.454
2594,LBS_PER_FT,8.5
2597,LBS_PER_FT,11.1
2599,LBS_PER_PC,0.499
2600,LBS_PER_FT,103.57
2605,LBS_PER_FT,35.195
2607,LBS_PER_FT,30.4
2611,LBS_PER_FT,79.213
2614,LBS_PER_FT,86.981
2616,LBS_PER_FT,9.8
2619,LBS_PER_FT,12.5701
2620,LBS_PER_FT,2.67
2622,LBS_PER_FT,0.478
2623,LBS_PER_FT,12.8
2634,LBS_PER_FT,7.05
2635,LBS_PER_SFT,40.8686
2639,LBS_PER_FT,8.18
2641,LBS_PER_SFT,59.6886
2649,LBS_PER_FT,10.68
2678,LBS_PER_FT,16.2
2690,LBS_PER_FT,19.6
2696,LBS_PER_FT,28.21
2699,LBS_PER_FT,37.55
2702,LBS_PER_SFT,4.994
2708,LBS_PER_FT,142
2711,LBS_PER_SFT,1.477
2717,LBS_PER_FT,1.818
2719,LBS_PER_FT,29.087
2725,LBS_PER_FT,7.246
2728,LBS_PER_FT,0.112
2735,LBS_PER_FT,1.248
2744,LBS_PER_FT,2.57
2746,LBS_PER_FT,4.1
2748,LBS_PER_FT,4.1
2753,LBS_PER_FT,6
2755,LBS_PER_FT,4.992
2757,LBS_PER_FT,6.04
2761,LBS_PER_FT,5.4
2762,LBS_PER_FT,6.59
2763,LBS_PER_FT,5.4
2770,LBS_PER_FT,6.7
2771,LBS_PER_FT,9
2772,LBS_PER_FT,12.78
2776,LBS_PER_FT,8.2
2778,LBS_PER_FT,10.5
2781,LBS_PER_FT,24.1
2782,LBS_PER_FT,0.181
2791,LBS_PER_FT,9.8
2803,LBS_PER_FT,13.75
2809,LBS_PER_FT,20.011
2810,LBS_PER_FT,2.904
2826,LBS_PER_FT,9.5
2832,LBS_PER_FT,20
2835,LBS_PER_FT,19
2836,LBS_PER_FT,19.9
2841,LBS_PER_FT,192
2842,LBS_PER_FT,240.967
2844,LBS_PER_FT,294.367
